'Elapsed time','V5','V2'
886.940,4.905,5.345
886.944,4.900,5.340
886.948,4.885,5.330
886.952,4.875,5.345
886.956,4.890,5.360
886.960,4.880,5.355
886.964,4.860,5.330
886.968,4.860,5.340
886.972,4.865,5.340
886.976,4.870,5.345
886.980,4.850,5.335
886.984,4.835,5.315
886.988,4.850,5.335
886.992,4.840,5.315
886.996,4.840,5.310
887.000,4.840,5.300
887.004,4.850,5.320
887.008,4.840,5.325
887.012,4.830,5.300
887.016,4.815,5.295
887.020,4.820,5.295
887.024,4.820,5.305
887.028,4.815,5.280
887.032,4.800,5.290
887.036,4.805,5.285
887.040,4.825,5.300
887.044,4.810,5.285
887.048,4.805,5.280
887.052,4.800,5.290
887.056,4.810,5.305
887.060,4.810,5.285
887.064,4.795,5.275
887.068,4.795,5.285
887.072,4.800,5.290
887.076,4.800,5.280
887.080,4.790,5.270
887.084,4.780,5.280
887.088,4.795,5.295
887.092,4.790,5.290
887.096,4.785,5.280
887.100,4.785,5.280
887.104,4.795,5.280
887.108,4.800,5.285
887.112,4.795,5.280
887.116,4.785,5.270
887.120,4.780,5.285
887.124,4.795,5.285
887.128,4.785,5.270
887.132,4.780,5.265
887.136,4.790,5.275
887.140,4.795,5.285
887.144,4.790,5.280
887.148,4.770,5.265
887.152,4.780,5.275
887.156,4.785,5.285
887.160,4.790,5.270
887.164,4.760,5.250
887.168,4.770,5.270
887.172,4.780,5.270
887.176,4.780,5.270
887.180,4.775,5.255
887.184,4.770,5.265
887.188,4.780,5.265
887.192,4.785,5.255
887.196,4.780,5.250
887.200,4.775,5.245
887.204,4.785,5.255
887.208,4.785,5.250
887.212,4.780,5.235
887.216,4.765,5.235
887.220,4.770,5.250
887.224,4.775,5.250
887.228,4.775,5.240
887.232,4.765,5.245
887.236,4.760,5.260
887.240,4.780,5.270
887.244,4.770,5.270
887.248,4.750,5.255
887.252,4.750,5.275
887.256,4.750,5.275
887.260,4.750,5.270
887.264,4.760,5.250
887.268,4.755,5.270
887.272,4.765,5.265
887.276,4.770,5.260
887.280,4.775,5.240
887.284,4.770,5.240
887.288,4.795,5.260
887.292,4.810,5.255
887.296,4.815,5.245
887.300,4.820,5.240
887.304,4.830,5.260
887.308,4.845,5.260
887.312,4.855,5.260
887.316,4.870,5.250
887.320,4.910,5.270
887.324,4.990,5.300
887.328,5.225,5.350
887.332,5.765,5.645
887.336,5.820,6.105
887.340,5.305,5.975
887.344,5.070,5.600
887.348,5.060,5.490
887.352,5.035,5.470
887.356,5.000,5.445
887.360,4.970,5.405
887.364,4.935,5.380
887.368,4.940,5.375
887.372,4.935,5.340
887.376,4.905,5.315
887.380,4.865,5.265
887.384,4.830,5.270
887.388,4.825,5.270
887.392,4.815,5.260
887.396,4.770,5.250
887.400,4.750,5.245
887.404,4.680,5.235
887.408,4.640,5.210
887.412,4.575,5.180
887.416,4.470,5.160
887.420,4.405,5.160
887.424,4.370,5.140
887.428,4.315,5.100
887.432,4.255,5.060
887.436,4.230,5.030
887.440,4.245,4.975
887.444,4.245,4.895
887.448,4.230,4.825
887.452,4.260,4.825
887.456,4.290,4.805
887.460,4.310,4.770
887.464,4.335,4.745
887.468,4.365,4.715
887.472,4.425,4.650
887.476,4.495,4.570
887.480,4.550,4.540
887.484,4.595,4.585
887.488,4.655,4.625
887.492,4.690,4.655
887.496,4.725,4.715
887.500,4.740,4.735
887.504,4.775,4.890
887.508,4.795,4.950
887.512,4.805,4.980
887.516,4.800,5.030
887.520,4.825,5.060
887.524,4.850,5.070
887.528,4.850,5.080
887.532,4.845,5.085
887.536,4.845,5.095
887.540,4.850,5.105
887.544,4.855,5.110
887.548,4.835,5.110
887.552,4.845,5.140
887.556,4.850,5.160
887.560,4.870,5.165
887.564,4.885,5.190
887.568,4.890,5.230
887.572,4.910,5.255
887.576,4.920,5.270
887.580,4.920,5.255
887.584,4.935,5.270
887.588,4.945,5.290
887.592,4.960,5.290
887.596,4.945,5.285
887.600,4.950,5.285
887.604,4.965,5.300
887.608,4.975,5.310
887.612,4.970,5.315
887.616,4.965,5.300
887.620,4.990,5.315
887.624,5.000,5.325
887.628,4.985,5.310
887.632,4.990,5.320
887.636,4.995,5.330
887.640,5.005,5.340
887.644,5.000,5.330
887.648,4.990,5.330
887.652,5.005,5.350
887.656,5.020,5.365
887.660,5.020,5.350
887.664,5.020,5.350
887.668,5.020,5.370
887.672,5.040,5.380
887.676,5.040,5.390
887.680,5.030,5.385
887.684,5.035,5.395
887.688,5.050,5.410
887.692,5.060,5.415
887.696,5.040,5.405
887.700,5.035,5.410
887.704,5.065,5.435
887.708,5.065,5.435
887.712,5.060,5.435
887.716,5.050,5.445
887.720,5.060,5.450
887.724,5.075,5.465
887.728,5.070,5.455
887.732,5.065,5.460
887.736,5.065,5.475
887.740,5.080,5.485
887.744,5.080,5.490
887.748,5.065,5.480
887.752,5.055,5.485
887.756,5.085,5.495
887.760,5.055,5.485
887.764,5.045,5.490
887.768,5.040,5.485
887.772,5.030,5.500
887.776,5.035,5.495
887.780,5.015,5.480
887.784,5.000,5.480
887.788,4.990,5.490
887.792,4.995,5.485
887.796,4.965,5.460
887.800,4.955,5.450
887.804,4.955,5.470
887.808,4.945,5.450
887.812,4.920,5.430
887.816,4.905,5.415
887.820,4.900,5.435
887.824,4.890,5.415
887.828,4.890,5.395
887.832,4.860,5.390
887.836,4.860,5.385
887.840,4.865,5.375
887.844,4.845,5.360
887.848,4.835,5.335
887.852,4.835,5.350
887.856,4.840,5.345
887.860,4.835,5.335
887.864,4.825,5.300
887.868,4.815,5.315
887.872,4.825,5.305
887.876,4.820,5.305
887.880,4.810,5.285
887.884,4.815,5.270
887.888,4.815,5.285
887.892,4.810,5.290
887.896,4.805,5.260
887.900,4.800,5.255
887.904,4.805,5.275
887.908,4.815,5.265
887.912,4.795,5.255
887.916,4.790,5.245
887.920,4.795,5.260
887.924,4.800,5.260
887.928,4.795,5.245
887.932,4.790,5.230
887.936,4.785,5.245
887.940,4.800,5.250
887.944,4.790,5.235
887.948,4.790,5.220
887.952,4.780,5.230
887.956,4.795,5.240
887.960,4.785,5.250
887.964,4.770,5.220
887.968,4.780,5.235
887.972,4.790,5.235
887.976,4.790,5.235
887.980,4.770,5.215
887.984,4.775,5.220
887.988,4.775,5.230
887.992,4.775,5.235
887.996,4.770,5.210
888.000,4.765,5.200
888.004,4.775,5.225
888.008,4.780,5.235
888.012,4.760,5.215
888.016,4.760,5.210
888.020,4.765,5.235
888.024,4.770,5.225
888.028,4.760,5.210
888.032,4.760,5.205
888.036,4.760,5.215
888.040,4.770,5.215
888.044,4.770,5.220
888.048,4.755,5.200
888.052,4.745,5.210
888.056,4.760,5.200
888.060,4.760,5.200
888.064,4.745,5.190
888.068,4.755,5.205
888.072,4.755,5.210
888.076,4.755,5.190
888.080,4.755,5.190
888.084,4.740,5.195
888.088,4.745,5.190
888.092,4.750,5.200
888.096,4.745,5.185
888.100,4.740,5.175
888.104,4.745,5.185
888.108,4.750,5.195
888.112,4.745,5.185
888.116,4.735,5.180
888.120,4.745,5.195
888.124,4.750,5.185
888.128,4.745,5.170
888.132,4.735,5.175
888.136,4.740,5.180
888.140,4.745,5.190
888.144,4.750,5.195
888.148,4.745,5.175
888.152,4.740,5.190
888.156,4.750,5.195
888.160,4.755,5.190
888.164,4.750,5.190
888.168,4.760,5.200
888.172,4.790,5.210
888.176,4.815,5.215
888.180,4.870,5.245
888.184,5.155,5.335
888.188,5.715,5.690
888.192,5.615,6.080
888.196,5.120,5.860
888.200,5.010,5.735
888.204,4.975,5.475
888.208,4.960,5.460
888.212,4.910,5.415
888.216,4.885,5.405
888.220,4.880,5.400
888.224,4.865,5.375
888.228,4.840,5.320
888.232,4.825,5.290
888.236,4.810,5.280
888.240,4.795,5.265
888.244,4.780,5.255
888.248,4.760,5.240
888.252,4.725,5.230
888.256,4.700,5.235
888.260,4.665,5.215
888.264,4.620,5.185
888.268,4.570,5.170
888.272,4.505,5.155
888.276,4.425,5.140
888.280,4.355,5.100
888.284,4.325,5.110
888.288,4.295,5.090
888.292,4.270,5.020
888.296,4.245,4.920
888.300,4.240,4.895
888.304,4.265,4.835
888.308,4.270,4.810
888.312,4.260,4.755
888.316,4.275,4.710
888.320,4.315,4.675
888.324,4.355,4.630
888.328,4.410,4.550
888.332,4.455,4.485
888.336,4.545,4.485
888.340,4.595,4.550
888.344,4.635,4.600
888.348,4.675,4.665
888.352,4.715,4.760
888.356,4.755,4.845
888.360,4.760,4.890
888.364,4.755,4.920
888.368,4.775,4.965
888.372,4.795,5.005
888.376,4.805,5.000
888.380,4.800,5.000
888.384,4.810,5.010
888.388,4.840,5.025
888.392,4.825,5.030
888.396,4.820,5.025
888.400,4.815,5.025
888.404,4.830,5.055
888.408,4.840,5.075
888.412,4.835,5.080
888.416,4.835,5.105
888.420,4.860,5.140
888.424,4.880,5.165
888.428,4.875,5.180
888.432,4.880,5.195
888.436,4.900,5.210
888.440,4.915,5.210
888.444,4.910,5.215
888.448,4.910,5.205
888.452,4.905,5.225
888.456,4.920,5.240
888.460,4.920,5.235
888.464,4.920,5.230
888.468,4.920,5.245
888.472,4.930,5.260
888.476,4.945,5.255
888.480,4.935,5.255
888.484,4.940,5.255
888.488,4.950,5.275
888.492,4.945,5.265
888.496,4.945,5.270
888.500,4.935,5.260
888.504,4.955,5.300
888.508,4.960,5.295
888.512,4.955,5.295
888.516,4.950,5.305
888.520,4.965,5.315
888.524,4.975,5.325
888.528,4.970,5.320
888.532,4.965,5.320
888.536,4.975,5.335
888.540,4.985,5.345
888.544,4.985,5.345
888.548,4.985,5.340
888.552,4.985,5.355
888.556,4.990,5.375
888.560,4.995,5.380
888.564,4.980,5.380
888.568,4.990,5.390
888.572,4.995,5.405
888.576,4.995,5.400
888.580,4.990,5.400
888.584,4.980,5.420
888.588,4.995,5.445
888.592,5.000,5.440
888.596,4.990,5.440
888.600,4.985,5.445
888.604,4.995,5.460
888.608,4.990,5.470
888.612,4.985,5.465
888.616,4.975,5.455
888.620,4.980,5.470
888.624,4.980,5.480
888.628,4.970,5.480
888.632,4.960,5.470
888.636,4.950,5.470
888.640,4.955,5.480
888.644,4.940,5.460
888.648,4.920,5.445
888.652,4.910,5.450
888.656,4.905,5.455
888.660,4.905,5.435
888.664,4.870,5.415
888.668,4.865,5.415
888.672,4.870,5.415
888.676,4.855,5.405
888.680,4.840,5.365
888.684,4.835,5.365
888.688,4.830,5.355
888.692,4.835,5.350
888.696,4.820,5.330
888.700,4.810,5.320
888.704,4.810,5.320
888.708,4.815,5.315
888.712,4.805,5.280
888.716,4.795,5.280
888.720,4.800,5.280
888.724,4.795,5.285
888.728,4.785,5.265
888.732,4.785,5.245
888.736,4.785,5.265
888.740,4.790,5.270
888.744,4.795,5.245
888.748,4.775,5.235
888.752,4.770,5.235
888.756,4.795,5.245
888.760,4.775,5.225
888.764,4.760,5.220
888.768,4.765,5.225
888.772,4.770,5.225
888.776,4.770,5.230
888.780,4.755,5.210
888.784,4.750,5.220
888.788,4.760,5.225
888.792,4.775,5.225
888.796,4.765,5.210
888.800,4.760,5.200
888.804,4.760,5.215
888.808,4.770,5.220
888.812,4.745,5.200
888.816,4.740,5.205
888.820,4.760,5.210
888.824,4.760,5.200
888.828,4.750,5.195
888.832,4.730,5.205
888.836,4.740,5.200
888.840,4.755,5.205
888.844,4.750,5.190
888.848,4.730,5.180
888.852,4.735,5.185
888.856,4.750,5.215
888.860,4.750,5.190
888.864,4.725,5.180
888.868,4.735,5.190
888.872,4.745,5.195
888.876,4.745,5.195
888.880,4.730,5.175
888.884,4.720,5.180
888.888,4.740,5.180
888.892,4.740,5.180
888.896,4.730,5.165
888.900,4.725,5.170
888.904,4.730,5.175
888.908,4.730,5.175
888.912,4.725,5.165
888.916,4.710,5.165
888.920,4.725,5.165
888.924,4.725,5.175
888.928,4.710,5.160
888.932,4.710,5.155
888.936,4.705,5.160
888.940,4.725,5.175
888.944,4.715,5.160
888.948,4.710,5.155
888.952,4.715,5.160
888.956,4.730,5.165
888.960,4.720,5.165
888.964,4.715,5.145
888.968,4.700,5.165
888.972,4.720,5.165
888.976,4.725,5.160
888.980,4.720,5.150
888.984,4.715,5.145
888.988,4.730,5.160
888.992,4.725,5.165
888.996,4.720,5.155
889.000,4.715,5.150
889.004,4.745,5.165
889.008,4.760,5.175
889.012,4.775,5.165
889.016,4.840,5.180
889.020,5.060,5.240
889.024,5.615,5.475
889.028,5.780,5.945
889.032,5.240,5.880
889.036,4.950,5.510
889.040,4.985,5.410
889.044,4.960,5.380
889.048,4.905,5.350
889.052,4.880,5.335
889.056,4.885,5.340
889.060,4.860,5.310
889.064,4.820,5.270
889.068,4.800,5.270
889.072,4.785,5.240
889.076,4.755,5.225
889.080,4.705,5.220
889.084,4.675,5.205
889.088,4.655,5.210
889.092,4.625,5.195
889.096,4.570,5.170
889.100,4.555,5.160
889.104,4.425,5.135
889.108,4.325,5.120
889.112,4.250,5.095
889.116,4.210,5.080
889.120,4.185,5.065
889.124,4.175,5.020
889.128,4.160,4.945
889.132,4.145,4.875
889.136,4.160,4.850
889.140,4.185,4.820
889.144,4.195,4.775
889.148,4.190,4.715
889.152,4.220,4.680
889.156,4.290,4.625
889.160,4.345,4.540
889.164,4.415,4.465
889.168,4.490,4.480
889.172,4.560,4.555
889.176,4.620,4.620
889.180,4.670,4.675
889.184,4.690,4.765
889.188,4.730,4.855
889.192,4.760,4.925
889.196,4.770,4.955
889.200,4.780,4.960
889.204,4.825,4.995
889.208,4.840,5.005
889.212,4.850,5.000
889.216,4.850,5.020
889.220,4.855,5.035
889.224,4.845,5.035
889.228,4.815,5.025
889.232,4.810,5.040
889.236,4.815,5.055
889.240,4.825,5.085
889.244,4.830,5.095
889.248,4.820,5.115
889.252,4.830,5.150
889.256,4.865,5.180
889.260,4.860,5.180
889.264,4.860,5.175
889.268,4.855,5.190
889.272,4.875,5.205
889.276,4.875,5.205
889.280,4.870,5.200
889.284,4.865,5.200
889.288,4.890,5.215
889.292,4.890,5.225
889.296,4.890,5.215
889.300,4.880,5.215
889.304,4.895,5.245
889.308,4.900,5.250
889.312,4.905,5.235
889.316,4.900,5.245
889.320,4.910,5.270
889.324,4.905,5.270
889.328,4.915,5.260
889.332,4.900,5.260
889.336,4.910,5.280
889.340,4.915,5.290
889.344,4.920,5.295
889.348,4.920,5.295
889.352,4.930,5.315
889.356,4.940,5.335
889.360,4.945,5.335
889.364,4.935,5.345
889.368,4.940,5.350
889.372,4.955,5.370
889.376,4.965,5.385
889.380,4.955,5.375
889.384,4.955,5.385
889.388,4.975,5.400
889.392,4.985,5.405
889.396,4.980,5.405
889.400,4.975,5.410
889.404,4.995,5.450
889.408,5.000,5.445
889.412,4.980,5.455
889.416,4.980,5.450
889.420,4.985,5.485
889.424,4.990,5.490
889.428,4.965,5.475
889.432,4.970,5.485
889.436,4.980,5.500
889.440,4.980,5.515
889.444,4.970,5.500
889.448,4.965,5.485
889.452,4.955,5.495
889.456,4.960,5.500
889.460,4.945,5.490
889.464,4.920,5.475
889.468,4.905,5.475
889.472,4.905,5.475
889.476,4.890,5.455
889.480,4.875,5.435
889.484,4.860,5.430
889.488,4.865,5.425
889.492,4.865,5.405
889.496,4.835,5.390
889.500,4.835,5.380
889.504,4.820,5.375
889.508,4.820,5.365
889.512,4.810,5.340
889.516,4.785,5.325
889.520,4.790,5.330
889.524,4.800,5.320
889.528,4.790,5.300
889.532,4.775,5.285
889.536,4.775,5.280
889.540,4.780,5.280
889.544,4.775,5.270
889.548,4.760,5.255
889.552,4.750,5.255
889.556,4.765,5.260
889.560,4.760,5.245
889.564,4.740,5.230
889.568,4.735,5.235
889.572,4.755,5.240
889.576,4.750,5.240
889.580,4.740,5.220
889.584,4.730,5.220
889.588,4.740,5.225
889.592,4.745,5.225
889.596,4.735,5.210
889.600,4.740,5.205
889.604,4.740,5.220
889.608,4.735,5.220
889.612,4.730,5.210
889.616,4.725,5.200
889.620,4.730,5.215
889.624,4.735,5.220
889.628,4.720,5.210
889.632,4.715,5.195
889.636,4.715,5.205
889.640,4.720,5.215
889.644,4.720,5.205
889.648,4.710,5.195
889.652,4.705,5.205
889.656,4.715,5.215
889.660,4.720,5.195
889.664,4.715,5.190
889.668,4.710,5.195
889.672,4.720,5.200
889.676,4.720,5.185
889.680,4.710,5.170
889.684,4.695,5.185
889.688,4.710,5.175
889.692,4.720,5.185
889.696,4.705,5.175
889.700,4.695,5.165
889.704,4.710,5.180
889.708,4.720,5.175
889.712,4.715,5.165
889.716,4.700,5.165
889.720,4.710,5.165
889.724,4.725,5.180
889.728,4.695,5.150
889.732,4.685,5.150
889.736,4.710,5.170
889.740,4.715,5.165
889.744,4.710,5.160
889.748,4.705,5.150
889.752,4.700,5.155
889.756,4.715,5.170
889.760,4.715,5.165
889.764,4.705,5.140
889.768,4.690,5.145
889.772,4.710,5.155
889.776,4.720,5.165
889.780,4.705,5.155
889.784,4.705,5.155
889.788,4.715,5.170
889.792,4.715,5.165
889.796,4.715,5.150
889.800,4.715,5.150
889.804,4.740,5.170
889.808,4.760,5.175
889.812,4.780,5.170
889.816,4.885,5.190
889.820,5.260,5.290
889.824,5.790,5.675
889.828,5.570,6.035
889.832,5.050,5.690
889.836,4.920,5.425
889.840,4.960,5.400
889.844,4.930,5.370
889.848,4.880,5.335
889.852,4.865,5.350
889.856,4.860,5.330
889.860,4.825,5.290
889.864,4.790,5.240
889.868,4.760,5.225
889.872,4.740,5.225
889.876,4.705,5.225
889.880,4.655,5.205
889.884,4.620,5.185
889.888,4.585,5.185
889.892,4.560,5.165
889.896,4.490,5.130
889.900,4.460,5.120
889.904,4.300,5.100
889.908,4.270,5.090
889.912,4.220,5.050
889.916,4.180,5.020
889.920,4.165,4.975
889.924,4.170,4.910
889.928,4.175,4.825
889.932,4.185,4.795
889.936,4.205,4.770
889.940,4.220,4.725
889.944,4.225,4.670
889.948,4.260,4.615
889.952,4.310,4.565
889.956,4.390,4.490
889.960,4.455,4.455
889.964,4.520,4.500
889.968,4.570,4.585
889.972,4.620,4.675
889.976,4.675,4.755
889.980,4.700,4.830
889.984,4.705,4.910
889.988,4.745,4.975
889.992,4.765,5.000
889.996,4.760,5.005
890.000,4.755,5.000
890.004,4.785,5.040
890.008,4.795,5.040
890.012,4.785,5.045
890.016,4.770,5.060
890.020,4.770,5.085
890.024,4.785,5.105
890.028,4.785,5.115
890.032,4.790,5.130
890.036,4.795,5.150
890.040,4.835,5.195
890.044,4.825,5.200
890.048,4.835,5.210
890.052,4.855,5.235
890.056,4.885,5.245
890.060,4.900,5.240
890.064,4.895,5.235
890.068,4.905,5.240
890.072,4.925,5.250
890.076,4.930,5.265
890.080,4.925,5.260
890.084,4.930,5.270
890.088,4.955,5.285
890.092,4.970,5.285
890.096,4.975,5.270
890.100,4.975,5.275
890.104,4.985,5.315
890.108,4.995,5.325
890.112,4.970,5.300
890.116,4.950,5.300
890.120,4.940,5.310
890.124,4.955,5.330
890.128,4.945,5.320
890.132,4.940,5.325
890.136,4.945,5.335
890.140,4.955,5.350
890.144,4.960,5.335
890.148,4.955,5.335
890.152,4.960,5.365
890.156,4.980,5.370
890.160,4.970,5.370
890.164,4.970,5.370
890.168,4.960,5.390
890.172,4.985,5.395
890.176,4.990,5.415
890.180,4.985,5.405
890.184,4.970,5.410
890.188,5.000,5.440
890.192,5.015,5.440
890.196,5.005,5.445
890.200,5.000,5.450
890.204,5.025,5.475
890.208,5.035,5.490
890.212,5.010,5.475
890.216,5.010,5.475
890.220,5.020,5.515
890.224,5.025,5.510
890.228,5.010,5.505
890.232,5.000,5.500
890.236,5.010,5.515
890.240,5.000,5.520
890.244,4.980,5.505
890.248,4.965,5.495
890.252,4.960,5.505
890.256,4.970,5.525
890.260,4.950,5.490
890.264,4.930,5.480
890.268,4.915,5.480
890.272,4.915,5.480
890.276,4.905,5.465
890.280,4.885,5.430
890.284,4.870,5.435
890.288,4.880,5.420
890.292,4.875,5.410
890.296,4.855,5.390
890.300,4.845,5.380
890.304,4.855,5.370
890.308,4.860,5.370
890.312,4.840,5.340
890.316,4.820,5.325
890.320,4.835,5.330
890.324,4.825,5.320
890.328,4.810,5.305
890.332,4.810,5.285
890.336,4.800,5.290
890.340,4.805,5.290
890.344,4.800,5.280
890.348,4.780,5.270
890.352,4.765,5.270
890.356,4.770,5.275
890.360,4.785,5.250
890.364,4.765,5.240
890.368,4.765,5.235
890.372,4.770,5.235
890.376,4.780,5.240
890.380,4.775,5.230
890.384,4.765,5.235
890.388,4.775,5.240
890.392,4.775,5.240
890.396,4.760,5.230
890.400,4.755,5.225
890.404,4.755,5.225
890.408,4.755,5.235
890.412,4.750,5.220
890.416,4.745,5.220
890.420,4.745,5.235
890.424,4.755,5.230
890.428,4.745,5.225
890.432,4.745,5.220
890.436,4.740,5.230
890.440,4.735,5.235
890.444,4.740,5.225
890.448,4.735,5.210
890.452,4.720,5.220
890.456,4.740,5.225
890.460,4.740,5.220
890.464,4.730,5.205
890.468,4.730,5.205
890.472,4.745,5.215
890.476,4.735,5.195
890.480,4.715,5.195
890.484,4.720,5.190
890.488,4.725,5.205
890.492,4.735,5.205
890.496,4.715,5.200
890.500,4.715,5.195
890.504,4.725,5.205
890.508,4.735,5.195
890.512,4.730,5.175
890.516,4.715,5.175
890.520,4.715,5.185
890.524,4.720,5.185
890.528,4.725,5.180
890.532,4.720,5.175
890.536,4.720,5.180
890.540,4.730,5.190
890.544,4.740,5.180
890.548,4.725,5.170
890.552,4.725,5.175
890.556,4.745,5.185
890.560,4.730,5.175
890.564,4.710,5.170
890.568,4.710,5.175
890.572,4.730,5.185
890.576,4.735,5.175
890.580,4.730,5.170
890.584,4.720,5.175
890.588,4.745,5.185
890.592,4.755,5.190
890.596,4.740,5.175
890.600,4.735,5.175
890.604,4.745,5.180
890.608,4.760,5.190
890.612,4.755,5.170
890.616,4.745,5.175
890.620,4.765,5.190
890.624,4.790,5.200
890.628,4.825,5.195
890.632,4.880,5.205
890.636,5.165,5.280
890.640,5.715,5.645
890.644,5.620,6.025
890.648,5.120,5.755
890.652,4.975,5.480
890.656,5.005,5.440
890.660,4.980,5.395
890.664,4.925,5.350
890.668,4.895,5.350
890.672,4.885,5.345
890.676,4.865,5.320
890.680,4.810,5.265
890.684,4.775,5.230
890.688,4.745,5.210
890.692,4.715,5.200
890.696,4.675,5.165
890.700,4.660,5.160
890.704,4.590,5.160
890.708,4.545,5.145
890.712,4.495,5.115
890.716,4.435,5.075
890.720,4.360,5.060
890.724,4.275,5.045
890.728,4.220,5.010
890.732,4.175,4.990
890.736,4.160,4.985
890.740,4.145,4.930
890.744,4.135,4.860
890.748,4.140,4.775
890.752,4.170,4.745
890.756,4.205,4.730
890.760,4.210,4.670
890.764,4.230,4.615
890.768,4.255,4.570
890.772,4.320,4.530
890.776,4.380,4.445
890.780,4.455,4.380
890.784,4.515,4.415
890.788,4.585,4.500
890.792,4.635,4.570
890.796,4.690,4.640
890.800,4.705,4.670
890.804,4.765,4.840
890.808,4.795,4.905
890.812,4.790,4.950
890.816,4.790,4.985
890.820,4.800,5.005
890.824,4.840,5.020
890.828,4.840,5.030
890.832,4.845,5.030
890.836,4.840,5.050
890.840,4.845,5.080
890.844,4.840,5.075
890.848,4.845,5.095
890.852,4.855,5.125
890.856,4.890,5.160
890.860,4.895,5.190
890.864,4.910,5.205
890.868,4.915,5.240
890.872,4.940,5.255
890.876,4.945,5.255
890.880,4.945,5.255
890.884,4.945,5.260
890.888,4.955,5.280
890.892,4.965,5.265
890.896,4.950,5.270
890.900,4.945,5.260
890.904,4.975,5.295
890.908,4.985,5.300
890.912,4.975,5.305
890.916,4.960,5.295
890.920,4.970,5.325
890.924,4.990,5.330
890.928,4.990,5.335
890.932,4.985,5.330
890.936,4.980,5.350
890.940,4.995,5.360
890.944,5.000,5.365
890.948,4.980,5.375
890.952,4.980,5.395
890.956,5.000,5.420
890.960,5.010,5.420
890.964,4.980,5.420
890.968,4.995,5.440
890.972,5.015,5.450
890.976,5.025,5.450
890.980,5.035,5.445
890.984,5.050,5.460
890.988,5.060,5.480
890.992,5.075,5.485
890.996,5.070,5.480
891.000,5.070,5.485
891.004,5.085,5.520
891.008,5.100,5.525
891.012,5.110,5.530
891.016,5.115,5.530
891.020,5.145,5.550
891.024,5.150,5.570
891.028,5.160,5.585
891.032,5.135,5.580
891.036,5.125,5.590
891.040,5.115,5.590
891.044,5.110,5.595
891.048,5.090,5.560
891.052,5.075,5.580
891.056,5.070,5.585
891.060,5.050,5.575
891.064,5.020,5.545
891.068,5.020,5.545
891.072,5.010,5.550
891.076,4.990,5.530
891.080,4.980,5.505
891.084,4.960,5.500
891.088,4.955,5.490
891.092,4.950,5.480
891.096,4.930,5.450
891.100,4.915,5.440
891.104,4.915,5.435
891.108,4.915,5.415
891.112,4.900,5.385
891.116,4.895,5.370
891.120,4.885,5.375
891.124,4.885,5.360
891.128,4.880,5.330
891.132,4.870,5.330
891.136,4.865,5.330
891.140,4.875,5.320
891.144,4.860,5.300
891.148,4.845,5.285
891.152,4.830,5.285
891.156,4.855,5.285
891.160,4.845,5.270
891.164,4.835,5.255
891.168,4.825,5.260
891.172,4.840,5.270
891.176,4.825,5.255
891.180,4.820,5.235
891.184,4.810,5.230
891.188,4.820,5.245
891.192,4.820,5.245
891.196,4.800,5.225
891.200,4.805,5.215
891.204,4.805,5.240
891.208,4.810,5.240
891.212,4.805,5.230
891.216,4.795,5.225
891.220,4.795,5.230
891.224,4.810,5.225
891.228,4.800,5.225
891.232,4.795,5.215
891.236,4.790,5.220
891.240,4.795,5.220
891.244,4.790,5.225
891.248,4.780,5.215
891.252,4.770,5.215
891.256,4.785,5.225
891.260,4.785,5.225
891.264,4.780,5.200
891.268,4.770,5.205
891.272,4.775,5.210
891.276,4.780,5.210
891.280,4.770,5.200
891.284,4.760,5.210
891.288,4.770,5.220
891.292,4.780,5.205
891.296,4.780,5.210
891.300,4.775,5.205
891.304,4.770,5.205
891.308,4.770,5.215
891.312,4.765,5.200
891.316,4.750,5.190
891.320,4.760,5.200
891.324,4.765,5.205
891.328,4.760,5.185
891.332,4.755,5.180
891.336,4.755,5.200
891.340,4.755,5.200
891.344,4.740,5.195
891.348,4.745,5.190
891.352,4.745,5.185
891.356,4.755,5.210
891.360,4.760,5.195
891.364,4.755,5.170
891.368,4.750,5.180
891.372,4.770,5.190
891.376,4.760,5.190
891.380,4.760,5.185
891.384,4.750,5.170
891.388,4.765,5.190
891.392,4.765,5.195
891.396,4.760,5.175
891.400,4.770,5.165
891.404,4.765,5.190
891.408,4.775,5.195
891.412,4.775,5.185
891.416,4.775,5.185
891.420,4.805,5.200
891.424,4.880,5.225
891.428,5.080,5.260
891.432,5.625,5.530
891.436,5.805,6.030
891.440,5.265,5.865
891.444,4.995,5.510
891.448,4.985,5.415
891.452,4.985,5.410
891.456,4.940,5.380
891.460,4.915,5.370
891.464,4.890,5.355
891.468,4.865,5.320
891.472,4.845,5.300
891.476,4.800,5.245
891.480,4.755,5.215
891.484,4.720,5.210
891.488,4.700,5.215
891.492,4.680,5.205
891.496,4.620,5.180
891.500,4.600,5.170
891.504,4.555,5.145
891.508,4.500,5.120
891.512,4.390,5.085
891.516,4.290,5.055
891.520,4.265,5.060
891.524,4.240,5.040
891.528,4.185,4.980
891.532,4.175,4.930
891.536,4.175,4.865
891.540,4.185,4.800
891.544,4.205,4.760
891.548,4.205,4.710
891.552,4.215,4.670
891.556,4.255,4.630
891.560,4.295,4.565
891.564,4.345,4.465
891.568,4.425,4.425
891.572,4.520,4.475
891.576,4.570,4.550
891.580,4.615,4.610
891.584,4.665,4.715
891.588,4.715,4.825
891.592,4.725,4.900
891.596,4.745,4.945
