'Elapsed time','V5','V2'
1578.675,-0.540,1.520
1578.678,-0.525,1.550
1578.681,-0.535,1.565
1578.683,-0.535,1.590
1578.686,-0.550,1.620
1578.689,-0.535,1.665
1578.692,-0.515,1.705
1578.694,-0.515,1.710
1578.697,-0.500,1.725
1578.700,-0.505,1.745
1578.703,-0.485,1.760
1578.706,-0.485,1.775
1578.708,-0.455,1.795
1578.711,-0.450,1.795
1578.714,-0.450,1.790
1578.717,-0.460,1.770
1578.719,-0.445,1.760
1578.722,-0.420,1.755
1578.725,-0.400,1.735
1578.728,-0.390,1.705
1578.731,-0.375,1.655
1578.733,-0.370,1.610
1578.736,-0.370,1.565
1578.739,-0.335,1.515
1578.742,-0.335,1.465
1578.744,-0.305,1.390
1578.747,-0.300,1.330
1578.750,-0.290,1.255
1578.753,-0.280,1.190
1578.756,-0.265,1.130
1578.758,-0.255,1.075
1578.761,-0.250,1.005
1578.764,-0.240,0.930
1578.767,-0.270,0.860
1578.769,-0.265,0.790
1578.772,-0.260,0.750
1578.775,-0.260,0.700
1578.778,-0.260,0.645
1578.781,-0.255,0.580
1578.783,-0.255,0.540
1578.786,-0.255,0.490
1578.789,-0.255,0.445
1578.792,-0.260,0.425
1578.794,-0.250,0.375
1578.797,-0.275,0.350
1578.800,-0.285,0.310
1578.803,-0.295,0.280
1578.806,-0.300,0.270
1578.808,-0.300,0.250
1578.811,-0.295,0.230
1578.814,-0.300,0.210
1578.817,-0.310,0.185
1578.819,-0.320,0.180
1578.822,-0.315,0.180
1578.825,-0.315,0.180
1578.828,-0.315,0.155
1578.831,-0.325,0.150
1578.833,-0.330,0.135
1578.836,-0.335,0.125
1578.839,-0.340,0.135
1578.842,-0.340,0.135
1578.844,-0.345,0.135
1578.847,-0.350,0.130
1578.850,-0.360,0.120
1578.853,-0.355,0.110
1578.856,-0.340,0.115
1578.858,-0.330,0.120
1578.861,-0.325,0.110
1578.864,-0.315,0.110
1578.867,-0.330,0.105
1578.869,-0.335,0.095
1578.872,-0.330,0.110
1578.875,-0.330,0.110
1578.878,-0.330,0.120
1578.881,-0.340,0.095
1578.883,-0.340,0.095
1578.886,-0.350,0.095
1578.889,-0.340,0.105
1578.892,-0.335,0.120
1578.894,-0.330,0.095
1578.897,-0.325,0.095
1578.900,-0.345,0.085
1578.903,-0.355,0.090
1578.906,-0.350,0.100
1578.908,-0.345,0.115
1578.911,-0.350,0.095
1578.914,-0.345,0.100
1578.917,-0.355,0.085
1578.919,-0.360,0.075
1578.922,-0.355,0.090
1578.925,-0.340,0.095
1578.928,-0.345,0.080
1578.931,-0.355,0.070
1578.933,-0.355,0.070
1578.936,-0.385,0.060
1578.939,-0.370,0.070
1578.942,-0.370,0.080
1578.944,-0.370,0.055
1578.947,-0.355,0.045
1578.950,-0.360,0.035
1578.953,-0.365,0.040
1578.956,-0.365,0.040
1578.958,-0.365,0.040
1578.961,-0.355,0.035
1578.964,-0.360,0.025
1578.967,-0.365,0.010
1578.969,-0.375,0.015
1578.972,-0.360,0.035
1578.975,-0.345,0.035
1578.978,-0.345,0.015
1578.981,-0.360,0.010
1578.983,-0.375,0.000
1578.986,-0.375,-0.010
1578.989,-0.360,-0.005
1578.992,-0.365,0.005
1578.994,-0.360,-0.005
1578.997,-0.370,-0.020
1579.000,-0.385,-0.025
1579.003,-0.385,-0.025
1579.006,-0.385,-0.020
1579.008,-0.380,-0.015
1579.011,-0.390,-0.025
1579.014,-0.390,-0.040
1579.017,-0.390,-0.050
1579.019,-0.400,-0.050
1579.022,-0.390,-0.040
1579.025,-0.385,-0.035
1579.028,-0.385,-0.060
1579.031,-0.400,-0.060
1579.033,-0.405,-0.065
1579.036,-0.390,-0.065
1579.039,-0.380,-0.055
1579.042,-0.370,-0.060
1579.044,-0.350,-0.065
1579.047,-0.360,-0.070
1579.050,-0.385,-0.085
1579.053,-0.390,-0.085
1579.056,-0.395,-0.065
1579.058,-0.375,-0.060
1579.061,-0.380,-0.075
1579.064,-0.385,-0.085
1579.067,-0.395,-0.085
1579.069,-0.405,-0.085
1579.072,-0.400,-0.085
1579.075,-0.380,-0.080
1579.078,-0.375,-0.085
1579.081,-0.385,-0.095
1579.083,-0.380,-0.105
1579.086,-0.395,-0.100
1579.089,-0.390,-0.085
1579.092,-0.385,-0.080
1579.094,-0.385,-0.085
1579.097,-0.395,-0.105
1579.100,-0.395,-0.105
1579.103,-0.405,-0.105
1579.106,-0.390,-0.095
1579.108,-0.375,-0.095
1579.111,-0.365,-0.090
1579.114,-0.360,-0.095
1579.117,-0.365,-0.100
1579.119,-0.375,-0.115
1579.122,-0.375,-0.095
1579.125,-0.365,-0.095
1579.128,-0.375,-0.100
1579.131,-0.385,-0.095
1579.133,-0.390,-0.110
1579.136,-0.395,-0.115
1579.139,-0.405,-0.110
1579.142,-0.390,-0.090
1579.144,-0.375,-0.105
1579.147,-0.390,-0.095
1579.150,-0.405,-0.110
1579.153,-0.405,-0.115
1579.156,-0.395,-0.105
1579.158,-0.375,-0.100
1579.161,-0.365,-0.100
1579.164,-0.365,-0.110
1579.167,-0.375,-0.110
1579.169,-0.375,-0.125
1579.172,-0.375,-0.105
1579.175,-0.360,-0.095
1579.178,-0.355,-0.090
1579.181,-0.370,-0.105
1579.183,-0.370,-0.110
1579.186,-0.375,-0.115
1579.189,-0.380,-0.110
1579.192,-0.365,-0.100
1579.194,-0.365,-0.095
1579.197,-0.360,-0.095
1579.200,-0.365,-0.090
1579.203,-0.360,-0.085
1579.206,-0.340,-0.035
1579.208,-0.325,0.070
1579.211,-0.315,0.285
1579.214,-0.290,0.665
1579.217,-0.275,0.925
1579.219,-0.240,0.845
1579.222,-0.150,0.575
1579.225,0.065,0.390
1579.228,0.440,0.315
1579.231,0.730,0.270
1579.233,0.705,0.195
1579.236,0.410,0.110
1579.239,0.155,0.030
1579.242,0.100,-0.080
1579.244,0.105,-0.235
1579.247,0.115,-0.405
1579.250,0.095,-0.600
1579.253,0.075,-0.800
1579.256,0.075,-1.015
1579.258,0.100,-1.185
1579.261,0.110,-1.375
1579.264,0.115,-1.540
1579.267,0.100,-1.685
1579.269,0.075,-1.860
1579.272,0.065,-2.055
1579.275,0.085,-2.265
1579.278,0.095,-2.445
1579.281,0.075,-2.565
1579.283,0.045,-2.675
1579.286,0.000,-2.770
1579.289,-0.025,-2.845
1579.292,-0.085,-2.915
1579.294,-0.135,-2.975
1579.297,-0.210,-3.020
1579.300,-0.260,-3.045
1579.303,-0.315,-3.070
1579.306,-0.395,-3.075
1579.308,-0.465,-3.065
1579.311,-0.570,-3.085
1579.314,-0.660,-3.100
1579.317,-0.705,-3.100
1579.319,-0.685,-3.090
1579.322,-0.640,-3.065
1579.325,-0.590,-3.005
1579.328,-0.580,-2.975
1579.331,-0.585,-2.875
1579.333,-0.590,-2.760
1579.336,-0.610,-2.615
1579.339,-0.600,-2.440
1579.342,-0.590,-2.235
1579.344,-0.570,-2.020
1579.347,-0.525,-1.775
1579.350,-0.495,-1.525
1579.353,-0.455,-1.255
1579.356,-0.415,-0.980
1579.358,-0.395,-0.750
1579.361,-0.390,-0.540
1579.364,-0.405,-0.345
1579.367,-0.430,-0.170
1579.369,-0.440,0.000
1579.372,-0.440,0.160
1579.375,-0.455,0.315
1579.378,-0.425,0.440
1579.381,-0.405,0.535
1579.383,-0.385,0.585
1579.386,-0.375,0.635
1579.389,-0.340,0.675
1579.392,-0.325,0.715
1579.394,-0.335,0.730
1579.397,-0.345,0.755
1579.400,-0.370,0.790
1579.403,-0.380,0.810
1579.406,-0.375,0.865
1579.408,-0.375,0.905
1579.411,-0.370,0.925
1579.414,-0.375,0.930
1579.417,-0.380,0.945
1579.419,-0.395,0.970
1579.422,-0.415,0.985
1579.425,-0.435,1.020
1579.428,-0.435,1.035
1579.431,-0.445,1.055
1579.433,-0.440,1.070
1579.436,-0.430,1.095
1579.439,-0.405,1.130
1579.442,-0.410,1.150
1579.444,-0.405,1.170
1579.447,-0.410,1.185
1579.450,-0.430,1.200
1579.453,-0.450,1.235
1579.456,-0.445,1.260
1579.458,-0.435,1.295
1579.461,-0.440,1.320
1579.464,-0.460,1.340
1579.467,-0.470,1.365
1579.469,-0.475,1.395
1579.472,-0.470,1.430
1579.475,-0.470,1.465
1579.478,-0.470,1.485
1579.481,-0.465,1.510
1579.483,-0.465,1.525
1579.486,-0.465,1.555
1579.489,-0.445,1.580
1579.492,-0.420,1.625
1579.494,-0.410,1.625
1579.497,-0.400,1.640
1579.500,-0.415,1.650
1579.503,-0.400,1.665
1579.506,-0.375,1.685
1579.508,-0.355,1.700
1579.511,-0.330,1.695
1579.514,-0.330,1.690
1579.517,-0.325,1.675
1579.519,-0.330,1.655
1579.522,-0.305,1.645
1579.525,-0.315,1.630
1579.528,-0.305,1.580
1579.531,-0.300,1.535
1579.533,-0.295,1.480
1579.536,-0.275,1.435
1579.539,-0.240,1.395
1579.542,-0.205,1.345
1579.544,-0.180,1.275
1579.547,-0.175,1.205
1579.550,-0.185,1.150
1579.553,-0.195,1.085
1579.556,-0.185,1.030
1579.558,-0.170,0.985
1579.561,-0.165,0.915
1579.564,-0.155,0.835
1579.567,-0.140,0.775
1579.569,-0.150,0.710
1579.572,-0.150,0.655
1579.575,-0.140,0.630
1579.578,-0.140,0.580
1579.581,-0.150,0.535
1579.583,-0.180,0.480
1579.586,-0.190,0.440
1579.589,-0.190,0.405
1579.592,-0.205,0.390
1579.594,-0.200,0.340
1579.597,-0.195,0.310
1579.600,-0.210,0.275
1579.603,-0.220,0.255
1579.606,-0.225,0.240
1579.608,-0.220,0.230
1579.611,-0.235,0.205
1579.614,-0.235,0.180
1579.617,-0.240,0.165
1579.619,-0.240,0.140
1579.622,-0.250,0.150
1579.625,-0.240,0.145
1579.628,-0.245,0.135
1579.631,-0.250,0.115
1579.633,-0.265,0.100
1579.636,-0.270,0.100
1579.639,-0.270,0.110
1579.642,-0.265,0.120
1579.644,-0.270,0.110
1579.647,-0.270,0.100
1579.650,-0.275,0.105
1579.653,-0.290,0.090
1579.656,-0.280,0.100
1579.658,-0.265,0.110
1579.661,-0.265,0.100
1579.664,-0.270,0.095
1579.667,-0.275,0.085
1579.669,-0.280,0.080
1579.672,-0.275,0.095
1579.675,-0.265,0.110
1579.678,-0.265,0.100
1579.681,-0.275,0.085
1579.683,-0.285,0.080
1579.686,-0.280,0.080
1579.689,-0.285,0.090
1579.692,-0.275,0.105
1579.694,-0.265,0.095
1579.697,-0.280,0.085
1579.700,-0.285,0.080
1579.703,-0.285,0.080
1579.706,-0.290,0.090
1579.708,-0.270,0.100
1579.711,-0.270,0.095
1579.714,-0.275,0.070
1579.717,-0.295,0.070
1579.719,-0.300,0.070
1579.722,-0.285,0.065
1579.725,-0.280,0.090
1579.728,-0.270,0.080
1579.731,-0.280,0.065
1579.733,-0.295,0.055
1579.736,-0.315,0.065
1579.739,-0.290,0.075
1579.742,-0.290,0.080
1579.744,-0.285,0.065
1579.747,-0.295,0.055
1579.750,-0.320,0.060
1579.753,-0.325,0.045
1579.756,-0.300,0.045
1579.758,-0.295,0.055
1579.761,-0.295,0.040
1579.764,-0.290,0.035
1579.767,-0.295,0.025
1579.769,-0.300,0.005
1579.772,-0.310,0.025
1579.775,-0.295,0.035
1579.778,-0.285,0.015
1579.781,-0.305,0.000
1579.783,-0.310,0.000
1579.786,-0.315,-0.010
1579.789,-0.310,0.005
1579.792,-0.305,0.010
1579.794,-0.305,-0.005
1579.797,-0.305,-0.015
1579.800,-0.305,-0.025
1579.803,-0.320,-0.035
1579.806,-0.325,-0.015
1579.808,-0.300,-0.015
1579.811,-0.300,-0.020
1579.814,-0.310,-0.030
1579.817,-0.315,-0.045
1579.819,-0.330,-0.050
1579.822,-0.315,-0.035
1579.825,-0.315,-0.035
1579.828,-0.320,-0.050
1579.831,-0.310,-0.055
1579.833,-0.315,-0.060
1579.836,-0.320,-0.065
1579.839,-0.320,-0.070
1579.842,-0.310,-0.055
1579.844,-0.310,-0.060
1579.847,-0.305,-0.065
1579.850,-0.310,-0.080
1579.853,-0.335,-0.080
1579.856,-0.335,-0.070
1579.858,-0.325,-0.065
1579.861,-0.320,-0.075
1579.864,-0.330,-0.080
1579.867,-0.325,-0.085
1579.869,-0.335,-0.095
1579.872,-0.335,-0.080
1579.875,-0.325,-0.065
1579.878,-0.315,-0.070
1579.881,-0.320,-0.085
1579.883,-0.340,-0.095
1579.886,-0.335,-0.105
1579.889,-0.330,-0.085
1579.892,-0.330,-0.070
1579.894,-0.320,-0.080
1579.897,-0.325,-0.100
1579.900,-0.335,-0.095
1579.903,-0.335,-0.100
1579.906,-0.335,-0.100
1579.908,-0.320,-0.080
1579.911,-0.310,-0.105
1579.914,-0.315,-0.100
1579.917,-0.330,-0.100
1579.919,-0.340,-0.105
1579.922,-0.340,-0.090
1579.925,-0.315,-0.080
1579.928,-0.315,-0.085
1579.931,-0.330,-0.100
1579.933,-0.325,-0.100
1579.936,-0.340,-0.100
1579.939,-0.325,-0.095
1579.942,-0.320,-0.075
1579.944,-0.315,-0.090
1579.947,-0.325,-0.085
1579.950,-0.335,-0.105
1579.953,-0.340,-0.110
1579.956,-0.330,-0.100
1579.958,-0.315,-0.070
1579.961,-0.310,-0.095
1579.964,-0.315,-0.090
1579.967,-0.320,-0.100
1579.969,-0.330,-0.110
1579.972,-0.330,-0.100
1579.975,-0.320,-0.080
1579.978,-0.315,-0.090
1579.981,-0.315,-0.090
1579.983,-0.320,-0.090
1579.986,-0.355,-0.105
1579.989,-0.340,-0.105
1579.992,-0.325,-0.075
1579.994,-0.310,-0.080
1579.997,-0.310,-0.085
1580.000,-0.320,-0.090
1580.003,-0.325,-0.085
1580.006,-0.335,-0.075
1580.008,-0.320,-0.055
1580.011,-0.295,-0.025
1580.014,-0.295,0.055
1580.017,-0.295,0.250
1580.019,-0.285,0.620
1580.022,-0.240,0.925
1580.025,-0.190,0.890
1580.028,-0.095,0.625
1580.031,0.120,0.420
1580.033,0.485,0.340
1580.036,0.780,0.310
1580.039,0.780,0.280
1580.042,0.500,0.245
1580.044,0.220,0.150
1580.047,0.095,0.060
1580.050,0.080,-0.060
1580.053,0.095,-0.215
1580.056,0.115,-0.380
1580.058,0.125,-0.570
1580.061,0.125,-0.770
1580.064,0.135,-0.985
1580.067,0.140,-1.145
1580.069,0.140,-1.320
1580.072,0.145,-1.465
1580.075,0.140,-1.605
1580.078,0.145,-1.800
1580.081,0.120,-2.020
1580.083,0.095,-2.230
1580.086,0.090,-2.395
1580.089,0.075,-2.505
1580.092,0.075,-2.570
1580.094,0.035,-2.685
1580.097,-0.015,-2.790
1580.100,-0.065,-2.890
1580.103,-0.135,-2.930
1580.106,-0.180,-2.955
1580.108,-0.235,-2.970
1580.111,-0.285,-3.005
1580.114,-0.335,-3.035
1580.117,-0.425,-3.050
1580.119,-0.515,-3.060
1580.122,-0.590,-3.060
1580.125,-0.625,-3.045
1580.128,-0.615,-3.045
1580.131,-0.590,-3.040
1580.133,-0.565,-3.015
1580.136,-0.555,-2.990
1580.139,-0.525,-2.905
1580.142,-0.515,-2.805
1580.144,-0.530,-2.690
1580.147,-0.525,-2.545
1580.150,-0.520,-2.385
1580.153,-0.530,-2.205
1580.156,-0.500,-1.980
1580.158,-0.460,-1.740
1580.161,-0.435,-1.490
1580.164,-0.400,-1.250
1580.167,-0.385,-1.020
1580.169,-0.390,-0.785
1580.172,-0.410,-0.565
1580.175,-0.410,-0.355
1580.178,-0.405,-0.175
1580.181,-0.425,-0.020
1580.183,-0.440,0.145
1580.186,-0.455,0.305
1580.189,-0.460,0.445
1580.192,-0.440,0.555
1580.194,-0.430,0.615
1580.197,-0.440,0.675
1580.200,-0.430,0.710
1580.203,-0.440,0.760
1580.206,-0.440,0.800
1580.208,-0.420,0.840
1580.211,-0.415,0.870
1580.214,-0.425,0.900
1580.217,-0.430,0.905
1580.219,-0.430,0.935
1580.222,-0.430,0.970
1580.225,-0.420,1.000
1580.228,-0.420,1.010
1580.231,-0.410,1.035
1580.233,-0.410,1.040
1580.236,-0.425,1.060
1580.239,-0.405,1.080
1580.242,-0.395,1.105
1580.244,-0.390,1.115
1580.247,-0.405,1.110
1580.250,-0.415,1.115
1580.253,-0.425,1.130
1580.256,-0.405,1.160
1580.258,-0.395,1.175
1580.261,-0.390,1.200
1580.264,-0.405,1.205
1580.267,-0.425,1.210
1580.269,-0.425,1.230
1580.272,-0.420,1.260
1580.275,-0.405,1.290
1580.278,-0.405,1.305
1580.281,-0.420,1.335
1580.283,-0.430,1.365
1580.286,-0.440,1.410
1580.289,-0.445,1.450
1580.292,-0.435,1.490
1580.294,-0.450,1.500
1580.297,-0.465,1.520
1580.300,-0.485,1.550
1580.303,-0.500,1.560
1580.306,-0.485,1.595
1580.308,-0.475,1.630
1580.311,-0.470,1.640
1580.314,-0.465,1.660
1580.317,-0.470,1.660
1580.319,-0.485,1.680
1580.322,-0.480,1.705
1580.325,-0.465,1.735
1580.328,-0.450,1.730
1580.331,-0.450,1.740
1580.333,-0.440,1.730
1580.336,-0.445,1.725
1580.339,-0.435,1.725
1580.342,-0.420,1.720
1580.344,-0.400,1.695
1580.347,-0.390,1.675
1580.350,-0.395,1.650
1580.353,-0.395,1.600
1580.356,-0.380,1.580
1580.358,-0.350,1.555
1580.361,-0.345,1.515
1580.364,-0.330,1.455
1580.367,-0.330,1.415
1580.369,-0.320,1.355
1580.372,-0.300,1.310
1580.375,-0.280,1.265
1580.378,-0.255,1.200
1580.381,-0.270,1.125
1580.383,-0.260,1.060
1580.386,-0.260,1.000
1580.389,-0.245,0.955
1580.392,-0.240,0.910
1580.394,-0.230,0.845
1580.397,-0.230,0.790
1580.400,-0.240,0.735
1580.403,-0.235,0.685
1580.406,-0.230,0.645
1580.408,-0.215,0.610
1580.411,-0.215,0.560
1580.414,-0.225,0.510
1580.417,-0.230,0.465
1580.419,-0.235,0.415
1580.422,-0.230,0.395
1580.425,-0.235,0.360
1580.428,-0.225,0.325
1580.431,-0.240,0.305
1580.433,-0.255,0.270
1580.436,-0.260,0.255
1580.439,-0.270,0.240
1580.442,-0.255,0.230
1580.444,-0.250,0.210
1580.447,-0.265,0.185
1580.450,-0.270,0.160
1580.453,-0.280,0.140
1580.456,-0.280,0.160
1580.458,-0.270,0.145
1580.461,-0.270,0.150
1580.464,-0.280,0.130
1580.467,-0.280,0.125
1580.469,-0.295,0.105
1580.472,-0.295,0.120
1580.475,-0.285,0.135
1580.478,-0.290,0.135
1580.481,-0.295,0.105
1580.483,-0.295,0.105
1580.486,-0.305,0.100
1580.489,-0.305,0.110
1580.492,-0.290,0.125
1580.494,-0.295,0.115
1580.497,-0.295,0.105
1580.500,-0.310,0.100
1580.503,-0.310,0.095
1580.506,-0.310,0.105
1580.508,-0.300,0.125
1580.511,-0.300,0.120
1580.514,-0.305,0.110
1580.517,-0.305,0.100
1580.519,-0.315,0.100
1580.522,-0.305,0.110
1580.525,-0.300,0.125
1580.528,-0.305,0.115
1580.531,-0.305,0.120
1580.533,-0.315,0.105
1580.536,-0.320,0.100
1580.539,-0.315,0.115
1580.542,-0.310,0.120
1580.544,-0.305,0.110
1580.547,-0.310,0.100
1580.550,-0.315,0.105
1580.553,-0.335,0.095
1580.556,-0.315,0.100
1580.558,-0.305,0.110
1580.561,-0.315,0.110
1580.564,-0.315,0.095
1580.567,-0.320,0.090
1580.569,-0.340,0.080
1580.572,-0.325,0.085
1580.575,-0.325,0.095
1580.578,-0.310,0.075
1580.581,-0.315,0.065
1580.583,-0.330,0.055
1580.586,-0.330,0.065
1580.589,-0.330,0.065
1580.592,-0.330,0.065
1580.594,-0.315,0.065
1580.597,-0.315,0.050
1580.600,-0.325,0.050
1580.603,-0.330,0.035
1580.606,-0.325,0.045
1580.608,-0.320,0.045
1580.611,-0.320,0.020
1580.614,-0.320,0.025
1580.617,-0.330,0.015
1580.619,-0.335,0.010
1580.622,-0.330,0.005
1580.625,-0.325,0.010
1580.628,-0.320,0.005
1580.631,-0.325,0.000
1580.633,-0.325,-0.010
1580.636,-0.340,-0.015
1580.639,-0.330,-0.015
1580.642,-0.330,-0.005
1580.644,-0.330,-0.015
1580.647,-0.335,-0.020
1580.650,-0.330,-0.030
1580.653,-0.350,-0.040
1580.656,-0.340,-0.025
1580.658,-0.345,-0.025
1580.661,-0.340,-0.045
1580.664,-0.330,-0.040
1580.667,-0.335,-0.065
1580.669,-0.345,-0.065
1580.672,-0.350,-0.050
1580.675,-0.330,-0.055
1580.678,-0.325,-0.055
1580.681,-0.345,-0.065
1580.683,-0.345,-0.075
1580.686,-0.355,-0.080
1580.689,-0.335,-0.060
1580.692,-0.340,-0.070
1580.694,-0.330,-0.075
1580.697,-0.335,-0.080
1580.700,-0.340,-0.090
1580.703,-0.345,-0.100
1580.706,-0.345,-0.095
1580.708,-0.330,-0.075
1580.711,-0.330,-0.085
1580.714,-0.335,-0.095
1580.717,-0.350,-0.100
1580.719,-0.360,-0.115
1580.722,-0.350,-0.095
1580.725,-0.340,-0.090
1580.728,-0.320,-0.095
1580.731,-0.335,-0.100
1580.733,-0.340,-0.110
1580.736,-0.350,-0.120
1580.739,-0.340,-0.100
1580.742,-0.335,-0.095
1580.744,-0.340,-0.100
1580.747,-0.345,-0.110
1580.750,-0.345,-0.120
1580.753,-0.350,-0.120
1580.756,-0.345,-0.105
1580.758,-0.345,-0.095
1580.761,-0.330,-0.110
1580.764,-0.345,-0.110
1580.767,-0.350,-0.110
1580.769,-0.360,-0.115
1580.772,-0.350,-0.110
1580.775,-0.335,-0.095
1580.778,-0.335,-0.105
1580.781,-0.345,-0.115
1580.783,-0.340,-0.125
1580.786,-0.360,-0.110
1580.789,-0.345,-0.115
1580.792,-0.340,-0.100
1580.794,-0.335,-0.100
1580.797,-0.340,-0.110
1580.800,-0.335,-0.115
1580.803,-0.345,-0.130
1580.806,-0.330,-0.105
1580.808,-0.335,-0.100
1580.811,-0.330,-0.105
1580.814,-0.330,-0.120
1580.817,-0.345,-0.110
1580.819,-0.345,-0.120
1580.822,-0.335,-0.110
1580.825,-0.325,-0.095
1580.828,-0.320,-0.090
1580.831,-0.330,-0.115
1580.833,-0.345,-0.120
1580.836,-0.340,-0.115
1580.839,-0.320,-0.090
1580.842,-0.320,-0.095
1580.844,-0.315,-0.095
1580.847,-0.310,-0.100
1580.850,-0.325,-0.105
1580.853,-0.315,-0.100
1580.856,-0.305,-0.060
1580.858,-0.300,-0.030
1580.861,-0.290,0.040
1580.864,-0.280,0.210
1580.867,-0.275,0.535
1580.869,-0.255,0.860
1580.872,-0.205,0.900
1580.875,-0.140,0.690
1580.878,0.000,0.435
1580.881,0.295,0.320
1580.883,0.650,0.270
1580.886,0.810,0.215
1580.889,0.665,0.155
1580.892,0.380,0.095
1580.894,0.175,0.010
1580.897,0.105,-0.095
1580.900,0.110,-0.250
1580.903,0.115,-0.415
1580.906,0.125,-0.575
1580.908,0.120,-0.755
1580.911,0.130,-0.945
1580.914,0.130,-1.130
1580.917,0.135,-1.265
1580.919,0.135,-1.405
1580.922,0.130,-1.515
1580.925,0.135,-1.625
1580.928,0.135,-1.800
1580.931,0.125,-1.995
1580.933,0.105,-2.205
1580.936,0.110,-2.375
1580.939,0.110,-2.480
1580.942,0.100,-2.570
1580.944,0.075,-2.660
1580.947,0.035,-2.770
1580.950,0.000,-2.860
1580.953,-0.045,-2.930
1580.956,-0.105,-2.955
1580.958,-0.130,-2.975
1580.961,-0.175,-3.005
1580.964,-0.230,-3.030
1580.967,-0.295,-3.060
1580.969,-0.395,-3.070
1580.972,-0.465,-3.060
1580.975,-0.525,-3.050
1580.978,-0.555,-3.055
1580.981,-0.550,-3.060
1580.983,-0.520,-3.045
1580.986,-0.485,-3.025
1580.989,-0.445,-2.975
1580.992,-0.425,-2.890
1580.994,-0.430,-2.785
1580.997,-0.440,-2.675
1581.000,-0.440,-2.520
1581.003,-0.450,-2.360
1581.006,-0.440,-2.160
1581.008,-0.430,-1.925
1581.011,-0.405,-1.700
1581.014,-0.380,-1.460
1581.017,-0.360,-1.220
1581.019,-0.350,-0.985
1581.022,-0.350,-0.770
1581.025,-0.350,-0.555
1581.028,-0.365,-0.355
1581.031,-0.380,-0.170
1581.033,-0.395,-0.005
1581.036,-0.405,0.140
1581.039,-0.400,0.290
1581.042,-0.380,0.445
1581.044,-0.375,0.535
1581.047,-0.380,0.610
1581.050,-0.385,0.660
1581.053,-0.385,0.690
1581.056,-0.385,0.730
1581.058,-0.365,0.795
1581.061,-0.365,0.820
1581.064,-0.375,0.830
1581.067,-0.385,0.860
1581.069,-0.385,0.880
1581.072,-0.380,0.915
1581.075,-0.365,0.955
1581.078,-0.365,0.970
1581.081,-0.370,0.985
1581.083,-0.385,1.000
1581.086,-0.390,1.015
1581.089,-0.380,1.055
1581.092,-0.375,1.085
1581.094,-0.365,1.105
1581.097,-0.375,1.140
1581.100,-0.385,1.140
1581.103,-0.405,1.180
1581.106,-0.410,1.210
1581.108,-0.390,1.255
1581.111,-0.380,1.260
1581.114,-0.400,1.280
1581.117,-0.420,1.310
1581.119,-0.430,1.320
1581.122,-0.415,1.360
1581.125,-0.400,1.410
1581.128,-0.390,1.425
1581.131,-0.390,1.435
1581.133,-0.385,1.450
1581.136,-0.395,1.470
1581.139,-0.395,1.500
1581.142,-0.380,1.530
1581.144,-0.370,1.550
1581.147,-0.370,1.560
1581.150,-0.365,1.575
1581.153,-0.375,1.600
1581.156,-0.355,1.620
1581.158,-0.325,1.640
1581.161,-0.325,1.660
1581.164,-0.330,1.670
1581.167,-0.345,1.670
1581.169,-0.345,1.685
1581.172,-0.335,1.715
1581.175,-0.315,1.720
1581.178,-0.305,1.730
1581.181,-0.310,1.740
1581.183,-0.300,1.745
1581.186,-0.310,1.755
1581.189,-0.310,1.755
1581.192,-0.300,1.745
1581.194,-0.295,1.725
1581.197,-0.300,1.695
1581.200,-0.310,1.655
1581.203,-0.335,1.635
1581.206,-0.315,1.600
1581.208,-0.285,1.570
1581.211,-0.270,1.520
1581.214,-0.280,1.465
1581.217,-0.285,1.410
1581.219,-0.285,1.355
1581.222,-0.275,1.305
1581.225,-0.245,1.265
1581.228,-0.240,1.200
1581.231,-0.235,1.125
1581.233,-0.230,1.045
1581.236,-0.245,0.995
1581.239,-0.235,0.935
1581.242,-0.220,0.890
1581.244,-0.210,0.820
1581.247,-0.205,0.760
1581.250,-0.230,0.690
1581.253,-0.230,0.635
1581.256,-0.230,0.595
1581.258,-0.210,0.545
1581.261,-0.215,0.495
1581.264,-0.210,0.450
1581.267,-0.230,0.395
1581.269,-0.230,0.355
1581.272,-0.235,0.335
1581.275,-0.225,0.315
1581.278,-0.225,0.285
1581.281,-0.240,0.245
1581.283,-0.240,0.220
1581.286,-0.255,0.195
1581.289,-0.240,0.180
1581.292,-0.235,0.175
1581.294,-0.245,0.155
1581.297,-0.250,0.130
1581.300,-0.265,0.115
1581.303,-0.275,0.105
1581.306,-0.265,0.100
1581.308,-0.260,0.105
1581.311,-0.275,0.095
1581.314,-0.285,0.090
1581.317,-0.285,0.075
1581.319,-0.290,0.070
1581.322,-0.280,0.075
1581.325,-0.285,0.080
1581.328,-0.265,0.075
1581.331,-0.255,0.065
1581.333,-0.270,0.050
1581.336,-0.280,0.055
1581.339,-0.280,0.065
1581.342,-0.250,0.080
1581.344,-0.255,0.075
1581.347,-0.255,0.075
1581.350,-0.270,0.050
1581.353,-0.290,0.055
1581.356,-0.290,0.055
1581.358,-0.265,0.070
1581.361,-0.270,0.070
1581.364,-0.270,0.065
1581.367,-0.290,0.060
1581.369,-0.285,0.050
1581.372,-0.290,0.070
1581.375,-0.285,0.075
1581.378,-0.280,0.080
1581.381,-0.285,0.065
1581.383,-0.300,0.060
