'Elapsed time','V5','V2'
1429.389,0.035,-0.475
1429.392,-0.120,-0.505
1429.394,-0.235,-0.500
1429.397,-0.350,-0.445
1429.400,-0.465,-0.370
1429.403,-0.500,-0.315
1429.406,-0.515,-0.265
1429.408,-0.520,-0.225
1429.411,-0.555,-0.195
1429.414,-0.565,-0.180
1429.417,-0.555,-0.155
1429.419,-0.525,-0.140
1429.422,-0.520,-0.130
1429.425,-0.515,-0.125
1429.428,-0.520,-0.125
1429.431,-0.520,-0.145
1429.433,-0.525,-0.135
1429.436,-0.515,-0.135
1429.439,-0.500,-0.135
1429.442,-0.500,-0.130
1429.444,-0.490,-0.140
1429.447,-0.495,-0.145
1429.450,-0.500,-0.145
1429.453,-0.495,-0.140
1429.456,-0.500,-0.130
1429.458,-0.510,-0.135
1429.461,-0.505,-0.145
1429.464,-0.510,-0.155
1429.467,-0.505,-0.155
1429.469,-0.505,-0.135
1429.472,-0.510,-0.130
1429.475,-0.520,-0.135
1429.478,-0.515,-0.155
1429.481,-0.530,-0.155
1429.483,-0.535,-0.150
1429.486,-0.525,-0.150
1429.489,-0.515,-0.135
1429.492,-0.500,-0.135
1429.494,-0.495,-0.155
1429.497,-0.505,-0.165
1429.500,-0.520,-0.150
1429.503,-0.520,-0.140
1429.506,-0.535,-0.135
1429.508,-0.540,-0.150
1429.511,-0.540,-0.165
1429.514,-0.550,-0.170
1429.517,-0.540,-0.160
1429.519,-0.525,-0.160
1429.522,-0.515,-0.150
1429.525,-0.520,-0.155
1429.528,-0.545,-0.165
1429.531,-0.570,-0.175
1429.533,-0.575,-0.175
1429.536,-0.575,-0.170
1429.539,-0.565,-0.170
1429.542,-0.540,-0.160
1429.544,-0.545,-0.175
1429.547,-0.550,-0.185
1429.550,-0.555,-0.170
1429.553,-0.560,-0.170
1429.556,-0.555,-0.180
1429.558,-0.560,-0.165
1429.561,-0.560,-0.175
1429.564,-0.565,-0.185
1429.567,-0.585,-0.180
1429.569,-0.585,-0.165
1429.572,-0.575,-0.170
1429.575,-0.575,-0.170
1429.578,-0.585,-0.180
1429.581,-0.595,-0.195
1429.583,-0.600,-0.195
1429.586,-0.590,-0.175
1429.589,-0.580,-0.165
1429.592,-0.565,-0.165
1429.594,-0.570,-0.165
1429.597,-0.575,-0.175
1429.600,-0.570,-0.170
1429.603,-0.585,-0.165
1429.606,-0.570,-0.160
1429.608,-0.575,-0.155
1429.611,-0.585,-0.165
1429.614,-0.590,-0.175
1429.617,-0.595,-0.155
1429.619,-0.580,-0.150
1429.622,-0.570,-0.140
1429.625,-0.555,-0.140
1429.628,-0.565,-0.145
1429.631,-0.565,-0.150
1429.633,-0.565,-0.145
1429.636,-0.540,-0.120
1429.639,-0.525,-0.105
1429.642,-0.510,-0.095
1429.644,-0.500,-0.105
1429.647,-0.505,-0.100
1429.650,-0.520,-0.100
1429.653,-0.510,-0.090
1429.656,-0.480,-0.050
1429.658,-0.445,-0.065
1429.661,-0.455,-0.055
1429.664,-0.440,-0.055
1429.667,-0.450,-0.035
1429.669,-0.430,-0.025
1429.672,-0.410,-0.010
1429.675,-0.390,0.000
1429.678,-0.375,0.000
1429.681,-0.375,-0.005
1429.683,-0.375,0.010
1429.686,-0.340,0.020
1429.689,-0.325,0.040
1429.692,-0.295,0.045
1429.694,-0.300,0.040
1429.697,-0.300,0.035
1429.700,-0.315,0.045
1429.703,-0.310,0.060
1429.706,-0.290,0.070
1429.708,-0.265,0.065
1429.711,-0.265,0.070
1429.714,-0.270,0.055
1429.717,-0.275,0.060
1429.719,-0.265,0.075
1429.722,-0.250,0.080
1429.725,-0.240,0.080
1429.728,-0.240,0.075
1429.731,-0.250,0.065
1429.733,-0.250,0.060
1429.736,-0.240,0.075
1429.739,-0.220,0.085
1429.742,-0.220,0.085
1429.744,-0.230,0.070
1429.747,-0.235,0.060
1429.750,-0.245,0.070
1429.753,-0.240,0.060
1429.756,-0.220,0.065
1429.758,-0.230,0.070
1429.761,-0.235,0.055
1429.764,-0.235,0.050
1429.767,-0.245,0.060
1429.769,-0.245,0.065
1429.772,-0.230,0.080
1429.775,-0.220,0.075
1429.778,-0.220,0.060
1429.781,-0.240,0.035
1429.783,-0.225,0.050
1429.786,-0.225,0.065
1429.789,-0.210,0.070
1429.792,-0.225,0.055
1429.794,-0.235,0.045
1429.797,-0.245,0.045
1429.800,-0.245,0.050
1429.803,-0.215,0.065
1429.806,-0.200,0.065
1429.808,-0.210,0.055
1429.811,-0.225,0.045
1429.814,-0.255,0.035
1429.817,-0.265,0.035
1429.819,-0.245,0.055
1429.822,-0.235,0.055
1429.825,-0.225,0.050
1429.828,-0.230,0.055
1429.831,-0.230,0.035
1429.833,-0.245,0.055
1429.836,-0.255,0.060
1429.839,-0.255,0.050
1429.842,-0.235,0.060
1429.844,-0.225,0.060
1429.847,-0.220,0.035
1429.850,-0.220,0.050
1429.853,-0.210,0.065
1429.856,-0.225,0.060
1429.858,-0.230,0.065
1429.861,-0.255,0.055
1429.864,-0.265,0.055
1429.867,-0.260,0.055
1429.869,-0.240,0.050
1429.872,-0.225,0.065
1429.875,-0.235,0.060
1429.878,-0.255,0.070
1429.881,-0.260,0.055
1429.883,-0.260,0.045
1429.886,-0.230,0.065
1429.889,-0.205,0.060
1429.892,-0.200,0.075
1429.894,-0.220,0.050
1429.897,-0.250,0.040
1429.900,-0.265,0.045
1429.903,-0.250,0.055
1429.906,-0.255,0.065
1429.908,-0.230,0.055
1429.911,-0.225,0.050
1429.914,-0.230,0.045
1429.917,-0.230,0.050
1429.919,-0.230,0.045
1429.922,-0.235,0.055
1429.925,-0.240,0.045
1429.928,-0.245,0.040
1429.931,-0.235,0.045
1429.933,-0.230,0.045
1429.936,-0.225,0.045
1429.939,-0.215,0.050
1429.942,-0.230,0.065
1429.944,-0.235,0.060
1429.947,-0.235,0.045
1429.950,-0.240,0.055
1429.953,-0.220,0.080
1429.956,-0.205,0.085
1429.958,-0.205,0.085
1429.961,-0.185,0.090
1429.964,-0.190,0.080
1429.967,-0.195,0.085
1429.969,-0.195,0.090
1429.972,-0.195,0.110
1429.975,-0.205,0.110
1429.978,-0.210,0.105
1429.981,-0.220,0.095
1429.983,-0.230,0.110
1429.986,-0.225,0.110
1429.989,-0.220,0.110
1429.992,-0.220,0.110
1429.994,-0.245,0.105
1429.997,-0.240,0.100
1430.000,-0.240,0.105
1430.003,-0.230,0.105
1430.006,-0.200,0.110
1430.008,-0.170,0.120
1430.011,-0.155,0.115
1430.014,-0.200,0.110
1430.017,-0.230,0.095
1430.019,-0.215,0.100
1430.022,-0.190,0.100
1430.025,-0.180,0.100
1430.028,-0.195,0.095
1430.031,-0.190,0.090
1430.033,-0.180,0.095
1430.036,-0.135,0.105
1430.039,-0.125,0.110
1430.042,-0.115,0.090
1430.044,-0.130,0.095
1430.047,-0.145,0.095
1430.050,-0.155,0.110
1430.053,-0.150,0.125
1430.056,-0.125,0.140
1430.058,-0.100,0.140
1430.061,-0.105,0.130
1430.064,-0.130,0.130
1430.067,-0.155,0.135
1430.069,-0.165,0.145
1430.072,-0.135,0.155
1430.075,-0.115,0.150
1430.078,-0.105,0.145
1430.081,-0.140,0.135
1430.083,-0.195,0.135
1430.086,-0.225,0.140
1430.089,-0.225,0.165
1430.092,-0.210,0.155
1430.094,-0.185,0.155
1430.097,-0.175,0.140
1430.100,-0.180,0.155
1430.103,-0.165,0.150
1430.106,-0.140,0.155
1430.108,-0.125,0.155
1430.111,-0.155,0.145
1430.114,-0.175,0.135
1430.117,-0.215,0.140
1430.119,-0.200,0.155
1430.122,-0.170,0.160
1430.125,-0.145,0.155
1430.128,-0.155,0.150
1430.131,-0.150,0.135
1430.133,-0.145,0.135
1430.136,-0.145,0.145
1430.139,-0.160,0.150
1430.142,-0.185,0.150
1430.144,-0.190,0.140
1430.147,-0.180,0.120
1430.150,-0.180,0.130
1430.153,-0.180,0.150
1430.156,-0.170,0.150
1430.158,-0.125,0.145
1430.161,-0.115,0.130
1430.164,-0.110,0.130
1430.167,-0.105,0.135
1430.169,-0.085,0.155
1430.172,-0.075,0.170
1430.175,-0.065,0.170
1430.178,-0.055,0.175
1430.181,-0.025,0.185
1430.183,0.110,0.205
1430.186,0.500,0.255
1430.189,1.075,0.430
1430.192,1.305,0.815
1430.194,1.005,1.005
1430.197,0.640,0.795
1430.200,0.550,0.565
1430.203,0.645,0.505
1430.206,0.770,0.540
1430.208,0.835,0.530
1430.211,0.930,0.515
1430.214,1.100,0.505
1430.217,1.310,0.525
1430.219,1.480,0.540
1430.222,1.575,0.555
1430.225,1.590,0.515
1430.228,1.510,0.420
1430.231,1.310,0.285
1430.233,1.055,0.155
1430.236,0.825,0.035
1430.239,0.630,-0.030
1430.242,0.420,-0.080
1430.244,0.195,-0.125
1430.247,-0.005,-0.145
1430.250,-0.160,-0.135
1430.253,-0.225,-0.085
1430.256,-0.265,-0.055
1430.258,-0.305,-0.025
1430.261,-0.335,0.010
1430.264,-0.345,0.040
1430.267,-0.310,0.080
1430.269,-0.260,0.095
1430.272,-0.240,0.110
1430.275,-0.245,0.110
1430.278,-0.290,0.110
1430.281,-0.310,0.100
1430.283,-0.305,0.115
1430.286,-0.290,0.120
1430.289,-0.300,0.115
1430.292,-0.320,0.105
1430.294,-0.315,0.085
1430.297,-0.300,0.065
1430.300,-0.305,0.080
1430.303,-0.290,0.090
1430.306,-0.275,0.085
1430.308,-0.300,0.080
1430.311,-0.320,0.065
1430.314,-0.360,0.055
1430.317,-0.350,0.060
1430.319,-0.330,0.085
1430.322,-0.300,0.085
1430.325,-0.300,0.075
1430.328,-0.335,0.060
1430.331,-0.355,0.055
1430.333,-0.385,0.060
1430.336,-0.365,0.065
1430.339,-0.350,0.075
1430.342,-0.340,0.070
1430.344,-0.350,0.060
1430.347,-0.365,0.050
1430.350,-0.380,0.040
1430.353,-0.375,0.045
1430.356,-0.365,0.055
1430.358,-0.345,0.045
1430.361,-0.355,0.035
1430.364,-0.355,0.020
1430.367,-0.370,0.025
1430.369,-0.365,0.035
1430.372,-0.380,0.055
1430.375,-0.385,0.035
1430.378,-0.405,0.025
1430.381,-0.420,0.020
1430.383,-0.405,0.020
1430.386,-0.395,0.025
1430.389,-0.385,0.030
1430.392,-0.365,0.030
1430.394,-0.375,0.020
1430.397,-0.370,0.015
1430.400,-0.380,0.020
1430.403,-0.370,0.015
1430.406,-0.385,0.030
1430.408,-0.395,0.035
1430.411,-0.420,0.015
1430.414,-0.425,0.010
1430.417,-0.425,0.030
1430.419,-0.430,0.025
1430.422,-0.440,0.020
1430.425,-0.430,0.015
1430.428,-0.420,0.015
1430.431,-0.400,0.010
1430.433,-0.390,0.010
1430.436,-0.385,0.025
1430.439,-0.410,0.025
1430.442,-0.435,0.030
1430.444,-0.450,0.030
1430.447,-0.430,0.010
1430.450,-0.420,0.020
1430.453,-0.415,0.020
1430.456,-0.395,0.035
1430.458,-0.380,0.035
1430.461,-0.375,0.030
1430.464,-0.385,0.020
1430.467,-0.400,0.040
1430.469,-0.380,0.055
1430.472,-0.370,0.060
1430.475,-0.360,0.045
1430.478,-0.355,0.055
1430.481,-0.375,0.045
1430.483,-0.400,0.055
1430.486,-0.390,0.070
1430.489,-0.365,0.080
1430.492,-0.345,0.085
1430.494,-0.335,0.080
1430.497,-0.330,0.075
1430.500,-0.295,0.085
1430.503,-0.255,0.100
1430.506,-0.255,0.115
1430.508,-0.265,0.115
1430.511,-0.275,0.105
1430.514,-0.255,0.105
1430.517,-0.255,0.120
1430.519,-0.230,0.135
1430.522,-0.225,0.145
1430.525,-0.215,0.150
1430.528,-0.210,0.140
1430.531,-0.220,0.125
1430.533,-0.215,0.150
1430.536,-0.185,0.165
1430.539,-0.140,0.170
1430.542,-0.145,0.170
1430.544,-0.160,0.170
1430.547,-0.185,0.150
1430.550,-0.190,0.165
1430.553,-0.185,0.175
1430.556,-0.140,0.155
1430.558,-0.130,0.165
1430.561,-0.150,0.150
1430.564,-0.150,0.140
1430.567,-0.125,0.145
1430.569,-0.095,0.165
1430.572,-0.110,0.160
1430.575,-0.130,0.150
1430.578,-0.150,0.120
1430.581,-0.145,0.125
1430.583,-0.160,0.130
1430.586,-0.165,0.135
1430.589,-0.155,0.155
1430.592,-0.125,0.150
1430.594,-0.105,0.145
1430.597,-0.095,0.125
1430.600,-0.105,0.135
1430.603,-0.110,0.135
1430.606,-0.100,0.140
1430.608,-0.110,0.140
1430.611,-0.105,0.120
1430.614,-0.125,0.110
1430.617,-0.145,0.120
1430.619,-0.155,0.120
1430.622,-0.170,0.130
1430.625,-0.145,0.130
1430.628,-0.115,0.125
1430.631,-0.110,0.125
1430.633,-0.130,0.110
1430.636,-0.120,0.120
1430.639,-0.105,0.125
1430.642,-0.095,0.125
1430.644,-0.095,0.115
1430.647,-0.120,0.105
1430.650,-0.135,0.100
1430.653,-0.135,0.125
1430.656,-0.130,0.120
1430.658,-0.135,0.110
1430.661,-0.145,0.100
1430.664,-0.160,0.085
1430.667,-0.165,0.095
1430.669,-0.170,0.110
1430.672,-0.165,0.110
1430.675,-0.155,0.115
1430.678,-0.130,0.100
1430.681,-0.135,0.090
1430.683,-0.160,0.090
1430.686,-0.160,0.100
1430.689,-0.145,0.100
1430.692,-0.145,0.100
1430.694,-0.150,0.095
1430.697,-0.165,0.090
1430.700,-0.160,0.090
1430.703,-0.155,0.090
1430.706,-0.150,0.100
1430.708,-0.140,0.105
1430.711,-0.155,0.090
1430.714,-0.160,0.085
1430.717,-0.150,0.080
1430.719,-0.125,0.095
1430.722,-0.125,0.095
1430.725,-0.135,0.095
1430.728,-0.145,0.090
1430.731,-0.170,0.080
1430.733,-0.165,0.080
1430.736,-0.165,0.090
1430.739,-0.130,0.100
1430.742,-0.115,0.090
1430.744,-0.110,0.075
1430.747,-0.120,0.070
1430.750,-0.130,0.075
1430.753,-0.145,0.085
1430.756,-0.125,0.080
1430.758,-0.120,0.090
1430.761,-0.100,0.080
1430.764,-0.110,0.060
1430.767,-0.135,0.070
1430.769,-0.130,0.075
1430.772,-0.130,0.075
1430.775,-0.110,0.065
1430.778,-0.105,0.065
1430.781,-0.125,0.065
1430.783,-0.125,0.060
1430.786,-0.125,0.065
1430.789,-0.120,0.075
1430.792,-0.125,0.075
1430.794,-0.115,0.070
1430.797,-0.125,0.055
1430.800,-0.130,0.055
1430.803,-0.105,0.065
1430.806,-0.115,0.065
1430.808,-0.125,0.060
1430.811,-0.120,0.045
1430.814,-0.135,0.040
1430.817,-0.145,0.035
1430.819,-0.145,0.050
1430.822,-0.150,0.060
1430.825,-0.140,0.060
1430.828,-0.140,0.040
1430.831,-0.155,0.035
1430.833,-0.155,0.025
1430.836,-0.145,0.040
1430.839,-0.135,0.035
1430.842,-0.130,0.050
1430.844,-0.150,0.035
1430.847,-0.165,0.035
1430.850,-0.170,0.035
1430.853,-0.155,0.050
1430.856,-0.150,0.045
1430.858,-0.135,0.050
1430.861,-0.155,0.040
1430.864,-0.150,0.035
1430.867,-0.160,0.035
1430.869,-0.160,0.040
1430.872,-0.150,0.060
1430.875,-0.160,0.065
1430.878,-0.170,0.055
1430.881,-0.190,0.045
1430.883,-0.195,0.050
1430.886,-0.185,0.060
1430.889,-0.170,0.060
1430.892,-0.170,0.060
1430.894,-0.160,0.040
1430.897,-0.160,0.025
1430.900,-0.185,0.030
1430.903,-0.165,0.030
1430.906,-0.175,0.025
1430.908,-0.160,0.025
1430.911,-0.165,0.015
1430.914,-0.175,0.005
1430.917,-0.180,0.005
1430.919,-0.160,0.020
1430.922,-0.150,0.020
1430.925,-0.155,0.015
1430.928,-0.180,0.005
1430.931,-0.185,0.005
1430.933,-0.195,0.010
1430.936,-0.160,0.020
1430.939,-0.135,0.035
1430.942,-0.110,0.035
1430.944,-0.120,0.010
1430.947,-0.130,-0.005
1430.950,-0.110,-0.005
1430.953,-0.090,0.030
1430.956,-0.065,0.040
1430.958,-0.060,0.045
1430.961,-0.075,0.045
1430.964,-0.075,0.015
1430.967,-0.060,0.020
1430.969,0.005,0.030
1430.972,0.150,0.055
1430.975,0.480,0.080
1430.978,0.945,0.245
1430.981,1.020,0.615
1430.983,0.635,0.785
1430.986,0.220,0.585
1430.989,0.080,0.335
1430.992,0.100,0.220
1430.994,0.130,0.195
1430.997,0.095,0.180
1431.000,0.055,0.165
1431.003,0.045,0.150
1431.006,0.050,0.125
1431.008,0.060,0.125
1431.011,0.065,0.110
1431.014,0.060,0.085
1431.017,0.050,0.070
1431.019,0.045,0.065
1431.022,0.060,0.055
1431.025,0.065,0.035
1431.028,0.055,0.020
1431.031,0.035,0.010
1431.033,0.005,0.005
1431.036,0.005,0.015
1431.039,0.000,0.020
1431.042,-0.040,0.010
1431.044,-0.080,0.000
1431.047,-0.125,-0.025
1431.050,-0.160,-0.040
1431.053,-0.185,-0.040
1431.056,-0.195,-0.045
1431.058,-0.245,-0.070
1431.061,-0.345,-0.090
1431.064,-0.410,-0.105
1431.067,-0.460,-0.110
1431.069,-0.490,-0.120
1431.072,-0.505,-0.115
1431.075,-0.530,-0.130
1431.078,-0.580,-0.165
1431.081,-0.610,-0.195
1431.083,-0.625,-0.210
1431.086,-0.650,-0.230
1431.089,-0.650,-0.250
1431.092,-0.650,-0.285
1431.094,-0.660,-0.325
1431.097,-0.660,-0.350
1431.100,-0.665,-0.360
1431.103,-0.655,-0.370
1431.106,-0.620,-0.390
1431.108,-0.610,-0.405
1431.111,-0.605,-0.440
1431.114,-0.595,-0.460
1431.117,-0.575,-0.480
1431.119,-0.530,-0.495
1431.122,-0.480,-0.515
1431.125,-0.455,-0.505
1431.128,-0.440,-0.495
1431.131,-0.410,-0.460
1431.133,-0.355,-0.415
1431.136,-0.300,-0.370
1431.139,-0.245,-0.315
1431.142,-0.220,-0.260
1431.144,-0.210,-0.215
1431.147,-0.200,-0.180
1431.150,-0.190,-0.145
1431.153,-0.195,-0.100
1431.156,-0.195,-0.095
1431.158,-0.220,-0.080
1431.161,-0.255,-0.080
1431.164,-0.270,-0.095
1431.167,-0.280,-0.080
1431.169,-0.285,-0.075
1431.172,-0.295,-0.050
1431.175,-0.280,-0.050
1431.178,-0.260,-0.065
1431.181,-0.260,-0.065
1431.183,-0.255,-0.040
1431.186,-0.240,-0.030
1431.189,-0.220,-0.015
1431.192,-0.205,-0.020
1431.194,-0.205,-0.020
1431.197,-0.215,-0.030
1431.200,-0.195,-0.015
1431.203,-0.195,-0.010
1431.206,-0.180,-0.015
1431.208,-0.170,-0.005
1431.211,-0.170,-0.015
1431.214,-0.165,-0.025
1431.217,-0.175,-0.015
1431.219,-0.160,0.000
1431.222,-0.155,0.015
1431.225,-0.150,0.015
1431.228,-0.150,-0.015
1431.231,-0.145,-0.015
1431.233,-0.150,0.000
1431.236,-0.130,0.010
1431.239,-0.115,0.010
1431.242,-0.115,0.010
1431.244,-0.120,0.015
1431.247,-0.130,-0.005
1431.250,-0.135,0.010
1431.253,-0.130,0.010
1431.256,-0.115,0.025
1431.258,-0.095,0.015
1431.261,-0.090,0.015
1431.264,-0.105,0.015
1431.267,-0.110,0.020
1431.269,-0.100,0.020
1431.272,-0.085,0.045
1431.275,-0.080,0.030
1431.278,-0.080,0.030
1431.281,-0.080,0.020
1431.283,-0.090,0.020
1431.286,-0.075,0.040
1431.289,-0.060,0.050
1431.292,-0.065,0.040
1431.294,-0.075,0.050
1431.297,-0.070,0.040
1431.300,-0.080,0.035
1431.303,-0.060,0.065
1431.306,-0.050,0.070
1431.308,-0.045,0.065
1431.311,-0.045,0.060
1431.314,-0.050,0.060
1431.317,-0.060,0.060
1431.319,-0.060,0.075
1431.322,-0.035,0.085
1431.325,-0.035,0.090
1431.328,-0.030,0.085
1431.331,-0.045,0.075
1431.333,-0.040,0.095
1431.336,-0.030,0.095
1431.339,-0.035,0.120
1431.342,-0.025,0.120
1431.344,-0.020,0.100
1431.347,-0.035,0.095
1431.350,-0.030,0.105
1431.353,-0.030,0.125
1431.356,-0.015,0.130
1431.358,-0.010,0.145
1431.361,-0.025,0.135
1431.364,-0.020,0.130
1431.367,-0.015,0.130
1431.369,-0.005,0.145
1431.372,0.000,0.150
1431.375,-0.010,0.150
1431.378,-0.010,0.140
1431.381,-0.020,0.135
1431.383,-0.035,0.140
1431.386,-0.015,0.150
1431.389,-0.010,0.160
1431.392,-0.010,0.160
1431.394,-0.020,0.145
1431.397,-0.035,0.135
1431.400,-0.050,0.135
1431.403,-0.050,0.140
1431.406,-0.045,0.150
1431.408,-0.055,0.140
1431.411,-0.050,0.140
1431.414,-0.070,0.115
1431.417,-0.070,0.115
1431.419,-0.075,0.135
1431.422,-0.080,0.135
1431.425,-0.085,0.130
1431.428,-0.095,0.120
1431.431,-0.105,0.110
1431.433,-0.130,0.105
1431.436,-0.125,0.115
1431.439,-0.120,0.120
1431.442,-0.135,0.130
1431.444,-0.135,0.115
1431.447,-0.155,0.095
1431.450,-0.160,0.095
1431.453,-0.160,0.110
1431.456,-0.165,0.105
1431.458,-0.170,0.105
1431.461,-0.165,0.090
1431.464,-0.180,0.070
1431.467,-0.190,0.080
1431.469,-0.185,0.085
1431.472,-0.190,0.090
1431.475,-0.185,0.090
1431.478,-0.185,0.070
1431.481,-0.210,0.065
1431.483,-0.210,0.065
1431.486,-0.200,0.070
1431.489,-0.200,0.070
1431.492,-0.205,0.065
1431.494,-0.210,0.060
1431.497,-0.225,0.055
1431.500,-0.220,0.060
1431.503,-0.205,0.065
1431.506,-0.200,0.060
1431.508,-0.210,0.060
1431.511,-0.220,0.055
1431.514,-0.220,0.045
1431.517,-0.235,0.050
1431.519,-0.235,0.050
1431.522,-0.205,0.065
1431.525,-0.215,0.060
1431.528,-0.215,0.045
1431.531,-0.220,0.035
1431.533,-0.235,0.045
1431.536,-0.225,0.045
1431.539,-0.225,0.055
1431.542,-0.220,0.050
1431.544,-0.215,0.050
1431.547,-0.240,0.035
1431.550,-0.235,0.040
1431.553,-0.220,0.045
1431.556,-0.225,0.060
1431.558,-0.210,0.050
1431.561,-0.225,0.035
1431.564,-0.230,0.025
1431.567,-0.230,0.040
1431.569,-0.220,0.045
1431.572,-0.215,0.050
1431.575,-0.205,0.030
1431.578,-0.225,0.030
1431.581,-0.250,0.035
1431.583,-0.245,0.025
1431.586,-0.230,0.035
1431.589,-0.220,0.045
1431.592,-0.225,0.035
1431.594,-0.225,0.025
1431.597,-0.230,0.030
1431.600,-0.230,0.015
1431.603,-0.235,0.035
1431.606,-0.225,0.040
1431.608,-0.220,0.030
1431.611,-0.230,0.020
1431.614,-0.235,0.025
1431.617,-0.230,0.010
1431.619,-0.235,0.025
1431.622,-0.230,0.015
1431.625,-0.230,0.030
1431.628,-0.230,0.020
1431.631,-0.235,0.005
1431.633,-0.240,0.015
1431.636,-0.240,0.015
1431.639,-0.235,0.025
1431.642,-0.220,0.025
1431.644,-0.225,0.015
1431.647,-0.240,0.005
1431.650,-0.240,0.000
1431.653,-0.230,0.010
1431.656,-0.225,0.025
1431.658,-0.220,0.035
1431.661,-0.230,0.010
1431.664,-0.240,0.000
1431.667,-0.250,0.005
1431.669,-0.240,0.005
1431.672,-0.240,0.010
1431.675,-0.235,0.010
1431.678,-0.240,0.015
1431.681,-0.255,0.000
1431.683,-0.265,-0.005
1431.686,-0.250,0.000
1431.689,-0.245,0.015
1431.692,-0.230,0.005
1431.694,-0.240,-0.005
1431.697,-0.250,-0.015
1431.700,-0.260,0.000
1431.703,-0.265,0.010
1431.706,-0.245,0.015
1431.708,-0.250,0.020
1431.711,-0.265,0.015
1431.714,-0.255,0.005
1431.717,-0.270,0.015
1431.719,-0.270,0.020
1431.722,-0.260,0.020
1431.725,-0.260,0.030
1431.728,-0.265,0.025
1431.731,-0.270,0.010
1431.733,-0.280,0.035
1431.736,-0.280,0.025
1431.739,-0.280,0.035
1431.742,-0.270,0.040
1431.744,-0.270,0.030
1431.747,-0.285,0.010
1431.750,-0.275,0.015
1431.753,-0.265,0.010
1431.756,-0.250,0.020
1431.758,-0.245,0.025
1431.761,-0.235,0.010
1431.764,-0.220,0.005
1431.767,-0.220,0.005
1431.769,-0.190,0.035
1431.772,-0.120,0.050
1431.775,0.035,0.090
1431.778,0.435,0.190
1431.781,0.910,0.505
1431.783,0.860,0.850
1431.786,0.425,0.805
1431.789,0.105,0.500
1431.792,0.050,0.280
1431.794,0.100,0.230
1431.797,0.120,0.215
1431.800,0.075,0.205
1431.803,0.055,0.200
1431.806,0.045,0.205
1431.808,0.035,0.200
1431.811,0.020,0.170
1431.814,-0.005,0.130
1431.817,-0.030,0.110
1431.819,-0.015,0.095
1431.822,-0.010,0.105
1431.825,-0.005,0.090
1431.828,-0.040,0.080
1431.831,-0.050,0.075
1431.833,-0.075,0.060
1431.836,-0.095,0.065
1431.839,-0.110,0.065
1431.842,-0.135,0.040
1431.844,-0.150,0.015
1431.847,-0.190,-0.005
1431.850,-0.220,-0.010
1431.853,-0.260,-0.020
1431.856,-0.325,-0.030
1431.858,-0.390,-0.045
1431.861,-0.445,-0.055
1431.864,-0.485,-0.070
1431.867,-0.505,-0.070
1431.869,-0.540,-0.065
1431.872,-0.570,-0.095
1431.875,-0.600,-0.125
1431.878,-0.630,-0.175
1431.881,-0.645,-0.205
1431.883,-0.655,-0.235
1431.886,-0.630,-0.265
1431.889,-0.625,-0.285
1431.892,-0.625,-0.305
1431.894,-0.640,-0.350
1431.897,-0.665,-0.385
1431.900,-0.665,-0.400
1431.903,-0.640,-0.435
1431.906,-0.605,-0.460
1431.908,-0.580,-0.520
1431.911,-0.565,-0.570
1431.914,-0.540,-0.620
1431.917,-0.510,-0.615
1431.919,-0.460,-0.595
1431.922,-0.430,-0.540
1431.925,-0.400,-0.520
1431.928,-0.385,-0.485
1431.931,-0.355,-0.460
1431.933,-0.340,-0.390
1431.936,-0.320,-0.315
1431.939,-0.315,-0.265
1431.942,-0.315,-0.230
1431.944,-0.315,-0.225
1431.947,-0.305,-0.195
1431.950,-0.295,-0.180
1431.953,-0.280,-0.160
1431.956,-0.270,-0.155
1431.958,-0.250,-0.145
1431.961,-0.255,-0.155
1431.964,-0.250,-0.165
1431.967,-0.260,-0.145
1431.969,-0.255,-0.130
1431.972,-0.255,-0.130
1431.975,-0.245,-0.135
1431.978,-0.250,-0.135
1431.981,-0.265,-0.140
1431.983,-0.265,-0.125
1431.986,-0.260,-0.115
1431.989,-0.245,-0.100
1431.992,-0.245,-0.095
1431.994,-0.230,-0.105
1431.997,-0.230,-0.080
1432.000,-0.225,-0.055
1432.003,-0.205,-0.035
1432.006,-0.195,-0.030
1432.008,-0.185,-0.020
1432.011,-0.180,-0.030
1432.014,-0.185,-0.025
1432.017,-0.180,-0.015
1432.019,-0.175,-0.005
1432.022,-0.175,0.005
1432.025,-0.150,0.000
1432.028,-0.160,-0.005
1432.031,-0.165,-0.010
1432.033,-0.160,-0.005
1432.036,-0.150,0.010
1432.039,-0.140,0.020
1432.042,-0.140,0.025
1432.044,-0.140,0.010
1432.047,-0.150,0.010
1432.050,-0.150,0.020
1432.053,-0.120,0.040
1432.056,-0.120,0.045
1432.058,-0.120,0.045
1432.061,-0.115,0.035
1432.064,-0.115,0.030
1432.067,-0.120,0.045
1432.069,-0.105,0.045
1432.072,-0.095,0.060
1432.075,-0.100,0.075
1432.078,-0.090,0.050
1432.081,-0.090,0.050
1432.083,-0.100,0.055
1432.086,-0.095,0.080
1432.089,-0.070,0.080
1432.092,-0.070,0.085
1432.094,-0.070,0.075
1432.097,-0.070,0.075
1432.100,-0.075,0.075
1432.103,-0.070,0.100
1432.106,-0.050,0.100
1432.108,-0.050,0.095
1432.111,-0.055,0.110
1432.114,-0.070,0.105
1432.117,-0.065,0.105
1432.119,-0.050,0.120
1432.122,-0.040,0.135
